"","SYMBOL","GSM7918567","GSM7918568","GSM7918569","GSM7918570","GSM7918571","GSM7918572","GSM7918573","GSM7918574","GSM7918575","GSM7918576","GSM7918577","GSM7918578"
"7087","RNASEH2A",1374,1475,1674,192,172,157,1393,1327,1696,181,160,231
"7088","P3H3",86,58,85,21,11,6,40,33,29,8,6,15
"7089","LOC105369140",0,0,0,0,0,0,0,0,0,0,0,0
"7090","LOC105369143",0,0,0,0,0,0,0,0,0,0,1,0
"7091","LOC105369146",0,0,0,0,0,0,0,0,0,0,0,0
"7092","LOC105369147",31,47,50,123,105,107,41,34,42,56,67,80
"7093","LOC105369149",29,13,40,61,52,73,27,35,15,34,53,48
"7094","LINC02750",0,0,0,0,0,0,0,0,0,0,0,0
"7095","LOC105369151",1,0,5,1,0,0,5,4,2,0,4,3
"7096","PKD1P6-NPIPP1",623,517,941,1615,1542,1518,446,588,329,608,761,771
"7097","LOC105369161",7,0,11,18,18,6,2,8,4,4,4,4
"7098","LOC105369164",12,10,12,13,19,10,10,9,7,4,15,5
"7099","LOC105369165",0,0,0,0,0,0,0,0,0,0,0,0
"7100","LOC105369167",0,0,0,0,0,0,0,0,0,0,0,0
"7101","LINC02934",0,0,0,1,0,0,0,0,0,0,0,0
"7102","LOC105369171",0,0,1,0,0,0,2,2,0,0,1,2
"7103",NA,0,0,0,0,0,1,0,0,0,0,0,0
"7104","LOC105369177",0,0,0,0,0,0,0,0,0,0,0,0
"7105",NA,5,2,5,5,4,3,1,1,2,0,0,0
"7106",NA,0,0,0,1,0,2,0,1,0,0,0,0
"7107","LOC105369183",0,0,0,0,1,0,0,0,0,0,0,0
"7108","LOC105369187",0,0,0,0,0,0,0,0,0,0,0,0
"7109",NA,1,1,0,0,0,0,0,0,0,0,0,0
"7110","PPM1K-DT",13,8,25,9,2,3,61,62,70,33,43,46
"7111","LOC105369194",18,14,25,28,45,23,22,18,18,14,32,28
"7112","LOC105369199",0,0,0,0,3,0,0,0,0,0,0,0
"7113","GCAWKR",36,32,68,215,187,178,41,51,22,16,55,71
"7114",NA,0,0,0,0,0,0,0,0,0,0,0,0
"7115","LOC105369203",0,0,0,0,0,1,0,0,0,0,0,0
"7116","LOC105369209",95,77,139,28,51,39,71,80,64,45,60,51
"7117","LOC105369212",1,0,0,5,4,3,0,0,5,5,4,3
"7118",NA,0,0,1,1,7,0,0,2,1,2,1,6
"7119","LOC105369218",0,0,0,0,0,0,0,0,0,0,0,0
"7120","SIRPB3P",0,0,0,0,0,0,0,0,0,0,0,0
"7121","LOC105369225",3,6,4,11,12,12,1,3,2,8,5,7
"7122","LOC105369228",8,1,3,10,18,13,3,5,3,5,14,7
"7123",NA,0,0,0,6,5,12,0,0,0,0,2,1
"7124","LOC105369249",0,0,0,0,0,0,0,0,0,0,0,0
"7125","LOC105369250",6,2,12,10,6,6,8,2,2,5,11,15
"7126","LOC105369266",0,0,0,0,0,0,0,0,0,0,0,0
"7127","OR4N4C",0,0,0,0,0,0,0,0,0,0,0,0
"7128","LOC105369289",0,0,0,0,0,0,0,0,0,0,0,0
"7129","LOC105369292",0,0,0,1,0,0,0,0,0,0,0,0
"7130","LOC105369293",0,0,0,0,0,0,0,0,0,0,0,0
"7131","LOC105369294",0,0,0,10,3,5,0,3,0,1,2,0
"7132","SETD4-AS1",1,6,0,20,11,18,4,2,3,3,1,4
"7133","LOC105369297",0,0,0,0,0,0,0,0,0,0,0,0
"7134","LOC105369298",0,0,0,0,0,0,0,0,0,0,0,0
"7135","LOC105369299",1,0,1,0,0,0,0,0,0,0,0,1
"7136","CLDN14-AS1",2,0,0,1,0,0,0,0,1,0,0,0
"7137","LOC105369302",0,0,0,0,1,0,0,0,0,0,0,0
"7138","LOC105369304",0,0,0,1,0,0,0,1,3,1,0,0
"7139","LOC105369305",0,0,0,0,0,2,0,0,0,0,0,2
"7140","LOC105369306",3,0,0,14,17,8,0,0,0,1,2,0
"7141","LOC105369308",4,0,9,1,5,4,0,4,4,0,0,7
"7142","LOC105369309",0,0,0,0,0,0,0,0,0,0,0,0
"7143","LOC105369310",0,0,0,0,0,0,0,0,0,0,0,0
"7144",NA,0,0,0,1,0,0,0,0,0,0,0,0
"7145","LOC105369313",0,2,0,0,0,1,0,0,0,0,0,0
"7146","LOC105369315",11,8,21,17,11,11,16,25,12,5,9,10
"7147","LINC02739",0,0,3,1,1,0,0,1,0,0,2,0
"7148","LOC105369318",0,1,2,2,0,4,0,1,0,0,0,6
"7149","LINC02705",2,1,0,0,0,0,0,0,0,0,0,0
"7150",NA,0,0,0,0,0,1,0,0,0,0,0,0
"7151","LOC105369321",0,0,0,0,0,0,0,0,0,0,0,0
"7152","LOC105369322",1,0,3,6,1,3,2,4,3,0,2,0
"7153","TMEM109-DT",11,7,9,5,5,3,16,11,6,4,8,15
"7154","LOC105369325",3,0,0,16,12,14,1,0,5,2,0,4
"7155","LOC105369326",1,0,0,7,8,6,1,0,0,1,0,0
"7156","LOC105369329",3,8,7,13,8,4,8,11,5,6,10,12
"7157","LOC105369331",1,3,4,9,7,2,4,2,1,8,10,13
"7158","STX5-DT",244,218,249,217,220,218,221,203,294,137,137,138
"7159","LOC105369333",3,1,5,2,1,1,21,30,27,13,20,13
"7160","LOC105369334",0,0,0,0,0,0,0,0,0,0,0,0
"7161","LOC105369335",0,0,1,4,1,4,0,0,0,0,0,0
"7162","LOC105369339",9,12,7,15,13,14,5,9,8,10,10,11
"7163","PPP1R14B-AS1",72,40,61,81,102,64,48,44,37,53,49,62
"7164","LOC105369341",0,0,0,0,0,0,0,0,0,0,0,0
"7165","MIR194-2HG",2,0,0,3,3,1,0,0,0,0,2,0
"7166","LOC105369344",2,1,5,2,5,3,5,5,0,0,2,7
"7167","LINC02736",1,0,1,11,13,7,0,0,0,4,1,2
"7168","RELA-DT",176,140,147,376,326,295,133,136,164,164,161,188
"7169",NA,0,0,3,2,3,1,0,0,0,0,1,0
"7170","LOC105369350",0,0,2,0,0,1,0,0,0,0,0,0
"7171","KLC2-AS2",30,20,30,48,40,36,4,13,18,12,2,5
"7172","KLC2-AS1",539,556,754,1094,1076,1063,300,295,171,439,507,564
"7173","LOC105369354",12,6,12,12,36,11,6,7,7,1,5,5
"7174",NA,3,0,2,2,2,2,2,1,1,1,2,5
"7175","LOC105369358",0,0,0,0,0,0,0,0,0,1,0,0
"7176","LINC02754",0,0,0,0,0,0,0,0,0,0,0,2
"7177","CHKA-DT",18,5,26,31,34,36,9,8,9,11,27,22
"7178","LOC105369363",20,10,41,57,73,82,24,20,20,16,35,38
"7179","LINC02701",0,0,0,1,0,0,1,1,1,0,5,0
"7180","LOC105369366",0,0,0,0,1,3,0,0,0,0,1,1
"7181","LOC105369367",0,0,1,1,1,0,4,1,1,3,0,1
"7182","LOC105369368",0,0,0,1,0,0,0,0,0,0,0,0
"7183","LOC105369370",8,5,34,5,11,13,6,5,7,28,16,29
"7184","LOC105369371",0,0,0,0,0,0,0,1,0,1,0,0
"7185",NA,0,6,0,0,0,0,0,0,1,0,0,1
"7186","LOC105369373",32,17,38,24,30,22,11,27,2,25,47,73
"7187","LOC105369376",0,0,0,0,0,0,0,0,0,0,0,0
"7188","LOC105369377",0,0,0,0,0,0,0,0,0,0,0,0
"7189","PDE2A-AS2",0,1,0,2,3,2,0,0,0,0,1,1
"7190","PDE2A-AS1",0,0,0,1,0,0,0,0,0,0,0,1
"7191",NA,24,16,19,32,23,18,15,11,28,22,17,33
"7192","IUR1",0,0,0,0,0,0,0,0,0,0,0,0
"7193","LOC105369382",2,2,4,6,1,1,8,1,7,14,14,19
"7194","LOC105369383",2,0,4,5,5,3,0,1,4,0,3,4
"7195","LOC105369386",0,0,0,0,0,0,0,0,0,0,0,0
"7196","LOC105369388",0,0,0,1,1,1,3,0,3,1,6,8
"7197","LOC105369389",1,0,0,0,1,0,0,0,0,0,3,1
"7198","LOC105369391",2,8,0,0,0,0,0,1,3,2,2,0
"7199","LOC105369392",0,0,0,1,2,0,0,0,0,0,0,0
"7200",NA,0,0,0,0,0,0,0,0,0,0,0,0
"7201","LOC105369395",0,4,0,0,0,0,0,0,0,0,0,0
"7202","LOC105369397",0,0,1,2,0,5,1,1,1,0,1,1
"7203","LOC105369399",0,0,0,0,0,0,0,0,0,0,0,0
"7204","LOC105369400",0,0,0,0,0,0,0,0,0,0,0,0
"7205","LOC105369401",0,0,1,1,1,0,3,0,0,0,0,0
"7206","LOC105369402",0,0,0,0,0,1,0,0,0,0,0,0
"7207","LOC105369403",4,0,2,6,5,8,1,3,1,2,7,4
"7208","LOC105369405",0,0,0,0,0,0,0,0,0,0,0,0
"7209","LOC105369406",0,0,0,0,0,0,0,0,0,0,0,0
"7210","LOC105369408",0,0,0,0,0,0,0,0,0,0,0,0
"7211","LOC105369409",1,0,0,1,1,0,2,0,0,1,0,2
"7212","LOC105369410",0,0,0,0,0,0,0,0,0,0,0,0
"7213","LINC02734",0,0,0,0,0,1,0,0,0,1,0,0
"7214","LOC105369416",0,0,0,0,0,0,0,0,0,0,0,0
"7215","LOC105369420",1,0,0,0,0,0,0,0,0,0,0,1
"7216","LOC105369421",0,0,0,0,2,2,0,0,0,1,0,0
"7217","LOC105369422",0,0,1,5,1,5,0,1,0,0,0,1
"7218","LINC02711",0,0,0,0,0,0,0,0,0,0,0,0
"7219","LINC02748",0,0,0,0,0,0,0,0,0,0,0,0
"7220","LINC02756",0,0,0,0,0,0,0,0,0,0,0,0
"7221","LOC105369429",0,0,0,0,0,0,0,0,0,0,0,0
"7222","LINC02746",0,0,0,0,0,0,0,0,0,0,0,0
"7223","LOC105369435",0,0,1,0,0,0,0,0,0,0,0,0
"7224","LINC02700",0,0,0,1,0,1,0,3,0,0,0,0
"7225","PIWIL4-AS1",13,14,15,8,9,7,20,18,15,10,13,13
"7226","LOC105369439",0,0,0,0,0,0,0,0,0,0,0,0
"7227","LOC105369440",0,0,0,0,0,0,0,0,0,0,0,0
"7228","LOC105369441",0,0,0,0,0,0,0,0,0,0,0,0
"7229","LINC02737",0,0,0,0,0,0,0,0,0,0,0,0
"7230","LOC105369448",0,0,0,0,0,0,0,0,0,0,0,0
"7231","LOC105369450",0,0,0,0,0,0,0,0,0,0,0,0
"7232","LOC105369451",0,0,0,0,0,0,0,0,0,0,0,0
"7233","LOC105369452",0,0,0,0,0,0,0,0,0,0,0,0
"7234","LOC105369453",0,0,0,0,0,0,0,0,0,0,0,0
"7235","LINC02713",0,0,0,0,0,0,0,0,0,0,0,0
"7236","LOC105369455",0,0,0,0,0,0,0,0,0,0,0,0
"7237","LOC105369456",0,0,0,0,0,0,0,0,0,0,0,0
"7238","LOC105369457",0,0,0,0,0,0,0,0,0,0,0,0
"7239","LOC105369458",3,0,3,5,6,4,0,0,0,0,0,0
"7240","LOC105369460",0,2,0,2,4,4,0,0,0,0,1,1
"7241","LOC105369463",0,0,0,1,0,0,0,0,0,0,0,0
"7242","LOC105369464",0,0,0,0,0,0,0,0,0,0,0,0
"7243","LOC105369466",0,0,0,0,0,0,0,0,0,0,0,0
"7244","LOC105369468",0,0,0,0,0,0,0,0,0,0,0,0
"7245","LOC105369469",0,0,0,0,0,0,0,0,0,0,0,0
"7246","LINC02719",0,0,0,0,0,0,0,0,0,0,0,0
"7247","LOC105369474",0,0,0,0,0,0,0,0,0,0,0,0
"7248","LOC105369475",0,0,0,0,0,0,0,0,0,0,0,0
"7249","LOC105369477",21,10,33,74,56,40,9,39,7,38,20,38
"7250","LINC02715",0,0,0,2,0,0,0,0,0,0,0,0
"7251","LOC105369483",0,0,0,0,0,0,0,0,0,0,0,0
"7252","LOC105369484",0,0,0,0,0,1,0,0,0,0,0,0
"7253","LINC02732",37,54,60,26,22,30,18,26,16,18,30,32
"7254",NA,0,0,3,1,3,3,2,1,0,0,4,3
"7255","LOC105369488",0,0,0,0,0,0,0,0,0,0,0,0
"7256","LOC105369489",0,0,0,0,0,0,0,0,0,0,0,0
"7257","LINC02550",0,2,0,0,0,0,1,0,2,0,0,0
"7258","LOC105369491",0,0,0,0,0,0,0,0,0,0,0,0
"7259","LOC105369496",0,0,0,0,0,0,0,0,0,0,0,0
"7260","LOC105369498",0,0,0,0,0,0,0,0,0,0,0,0
"7261","LOC105369501",0,0,0,0,0,0,0,0,0,0,0,0
"7262",NA,0,0,0,0,0,0,0,0,0,0,0,0
"7263",NA,0,0,0,0,0,0,0,0,0,0,0,0
"7264","LOC105369506",0,0,0,0,0,0,0,0,0,0,0,0
"7265","CADM1-AS1",0,0,0,0,0,2,0,0,0,0,0,0
"7266","LOC105369509",0,0,0,0,0,2,0,0,0,0,0,0
"7267","LOC105369511",0,0,0,0,0,0,0,0,0,0,0,0
"7268","LINC02698",0,0,0,0,0,0,0,0,0,0,0,0
"7269","LOC105369513",0,0,0,0,0,0,0,0,0,0,0,0
"7270","LOC105369515",0,0,0,0,1,1,0,0,0,0,0,0
"7271","LOC105369517",2,0,0,5,6,7,0,2,5,0,1,0
"7272","LOC105369519",0,0,1,0,0,0,0,1,0,0,0,0
"7273","LOC105369520",0,0,0,0,1,0,0,0,0,0,0,0
"7274","NECTIN1-AS1",0,0,0,0,0,0,0,0,0,0,0,1
"7275","LOC105369526",0,0,0,0,1,0,0,0,0,0,0,0
"7276","LOC105369527",0,0,0,2,3,3,0,0,0,5,0,0
"7277","LINC02744",0,0,0,0,0,1,0,0,0,0,0,0
"7278","LOC105369529",0,0,0,0,0,0,0,0,0,0,1,0
"7279","LOC105369530",0,0,0,0,0,0,0,0,0,0,0,0
"7280","LOC105369531",0,0,0,0,0,0,0,0,0,0,0,0
"7281","LOC105369532",3,2,1,0,0,0,2,1,1,0,0,0
"7282","LOC105369533",0,0,0,0,0,0,0,0,0,0,0,0
"7283","LOC105369534",0,0,0,0,0,0,0,0,0,0,0,0
"7284","LOC105369535",0,0,3,1,6,5,1,2,0,1,6,1
"7285","SORL1-AS1",1,0,1,3,0,8,3,9,0,0,5,5
"7286","LOC105369539",0,0,0,0,0,0,0,0,0,0,0,0
"7287","LOC105369540",0,0,0,0,0,0,0,0,0,0,0,0
"7288","LINC02727",0,0,0,0,0,0,0,0,0,0,0,0
"7289","LOC105369543",0,0,0,0,0,0,0,0,0,0,0,0
"7290","LOC105369544",0,0,0,0,0,0,0,0,0,0,0,0
"7291","LOC105369545",0,0,0,0,0,0,0,0,0,0,0,0
"7292","CCDC15-DT",10,8,28,20,20,13,14,8,6,6,11,17
"7293","LOC105369549",0,0,0,0,0,0,0,0,0,0,0,0
"7294","STT3A-AS1",2,4,2,5,13,11,3,6,5,5,6,2
"7295","LOC105369551",5,0,5,0,0,2,0,7,0,0,0,0
"7296",NA,0,0,0,4,0,0,0,2,0,0,0,0
"7297","TIRAP-AS1",49,39,54,105,67,75,56,51,35,32,29,60
"7298","LOC105369558",0,0,0,0,0,0,0,0,0,0,0,0
"7299","LOC105369559",0,0,0,0,0,0,0,0,0,0,0,0
"7300","LOC105369561",0,0,0,0,0,0,0,0,0,0,0,0
"7301","LOC105369562",0,0,0,0,0,0,0,0,0,0,0,0
"7302","LINC02725",0,0,0,0,0,0,0,0,0,0,0,0
"7303","LINC02098",0,0,0,0,0,0,0,0,0,0,0,0
"7304","LOC105369565",0,0,0,0,0,0,0,0,0,0,0,0
"7305","LOC105369568",0,0,0,0,0,0,0,0,0,0,0,0
"7306","LOC105369571",0,0,0,0,0,0,0,0,0,0,1,0
"7307","LOC105369572",0,0,0,1,0,0,2,0,0,0,2,1
"7308","LOC105369574",0,0,0,0,0,0,0,0,0,0,0,0
"7309","LOC105369575",0,0,0,0,0,0,0,0,0,0,0,0
"7310","LOC105369576",0,0,0,0,2,1,0,0,0,0,0,0
"7311","LOC105369577",0,0,0,0,0,0,0,0,0,0,0,0
"7312","LOC105369578",0,0,0,0,0,0,0,2,0,0,0,0
"7313","LOC105369579",0,0,0,0,0,0,0,0,0,0,0,0
"7314","LOC105369580",0,0,0,0,0,0,0,0,0,0,0,0
"7315","LOC105369583",0,0,0,0,0,0,0,0,0,0,0,0
"7316","LINC02706",0,0,0,0,0,0,0,0,0,0,0,0
"7317","LINC02697",0,0,0,0,0,0,0,0,0,0,0,0
"7318","LOC105369587",0,0,0,0,0,0,0,0,0,0,0,0
"7319","LINC02717",0,0,0,0,0,0,0,0,0,0,0,0
"7320","LINC02684",0,0,0,0,0,0,0,0,0,0,0,0
"7321","LOC105369591",3,0,0,0,0,0,0,0,0,0,0,0
"7322","IQSEC3-AS1",2,0,3,1,2,2,0,0,0,0,0,0
"7323","LOC105369593",0,0,0,0,0,0,0,0,0,0,0,0
"7324","LOC105369594",4,0,2,1,0,1,0,0,0,0,1,0
"7325","LOC105369595",0,0,0,0,0,0,0,0,0,0,0,0
"7326","LINC02455",0,0,0,0,0,0,0,0,0,0,1,0
"7327","LOC105369601",3,0,2,8,4,10,0,0,5,7,4,2
"7328","LOC105369602",4,0,5,5,1,2,8,1,0,1,1,5
"7329","LINC02827",1,0,5,10,10,10,0,0,0,7,6,4
"7330","LOC105369607",0,0,0,0,0,0,0,0,0,0,0,0
"7331","LOC105369608",0,0,0,0,0,0,0,0,0,0,0,0
"7332","PARP11-AS1",0,0,0,3,3,3,2,1,0,0,5,4
"7333","LOC105369611",1,0,3,4,4,8,0,0,1,1,1,0
"7334","LOC105369612",0,0,1,2,11,1,0,0,0,0,0,0
"7335",NA,0,0,0,0,2,1,0,0,0,0,0,0
"7336","LOC105369616",0,0,1,2,0,1,0,0,0,0,1,0
"7337","LOC105369617",61,48,62,84,93,81,20,32,21,21,25,39
"7338","LOC105369618",8,0,30,142,135,120,5,5,2,10,14,21
"7339","LOC105369621",0,0,0,0,0,0,0,1,0,0,0,0
"7340","LOC105369622",0,0,0,0,0,0,0,0,0,0,0,0
"7341","LOC105369623",0,0,0,0,0,0,0,0,0,0,0,0
"7342",NA,0,0,0,0,0,0,0,0,0,0,0,0
"7343","LOC105369625",0,0,1,4,0,2,1,0,0,0,2,2
"7344","LOC105369626",2,0,1,3,3,1,5,2,0,1,1,5
"7345","LOC105369631",1,0,0,2,3,2,0,0,0,0,0,2
"7346","LOC105369632",20,4,14,5,7,20,18,17,10,5,12,8
"7347","LOC105369634",31,11,24,31,18,23,11,11,8,11,15,10
"7348","MIR200CHG",7,6,5,23,15,15,9,10,10,8,10,15
"7349","LOC105369645",0,0,0,0,2,0,0,0,0,0,0,0
"7350","LOC105369647",5,0,11,1,4,1,2,6,6,1,1,0
"7351","LOC105369649",0,0,1,0,0,0,0,0,0,0,0,0
"7352","LINC02390",2,0,1,2,2,2,0,1,2,1,2,2
"7353","LOC105369655",0,0,0,0,0,0,0,0,0,0,0,0
"7354","LOC105369656",0,0,0,0,0,0,0,0,0,0,0,0
"7355","LOC105369657",0,0,0,0,0,0,0,0,0,0,0,0
"7356","LOC105369658",0,0,0,0,0,0,0,0,0,0,0,0
"7357","LOC105369663",602,623,622,673,572,576,413,578,436,271,290,341
"7358","LOC105369666",2,5,0,0,0,5,0,3,3,1,2,1
"7359","LOC105369667",3,0,0,2,0,0,0,0,0,0,0,0
"7360","LOC105369668",0,0,0,0,0,0,0,0,0,0,0,0
"7361","LOC105369669",20,12,37,143,110,100,5,21,8,12,30,28
"7362",NA,0,0,0,0,0,0,0,0,0,0,0,0
"7363","LOC105369672",0,0,0,0,0,0,0,0,0,0,0,0
"7364","LOC105369673",0,0,0,0,0,0,0,0,0,0,0,0
"7365","LOC105369677",0,0,0,0,0,0,0,0,0,0,0,0
"7366","LINC02378",0,0,0,0,0,0,0,0,0,0,1,2
"7367","LOC105369682",0,0,0,0,0,0,0,0,0,0,0,0
"7368","LINC02468",0,0,0,0,0,0,0,0,0,0,0,0
"7369","LOC105369685",0,0,0,0,0,0,0,0,0,0,0,0
"7370","LOC105369686",0,0,0,0,0,0,0,0,0,0,0,0
"7371","LOC105369687",0,0,0,0,0,0,0,0,0,0,0,0
"7372","LOC105369688",0,0,0,0,0,0,0,0,0,0,0,0
"7373","LOC105369689",0,0,0,0,0,0,0,0,0,0,0,0
"7374","LOC105369690",12,0,11,14,22,23,1,15,0,2,27,30
"7375","ETNK1-DT",1,0,1,0,0,1,0,0,0,1,0,0
"7376","C2CD5-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"7377",NA,0,0,0,0,0,0,0,0,0,0,0,0
"7378","LOC105369697",0,0,0,0,0,0,0,0,0,0,0,0
"7379","LOC105369698",0,0,0,0,0,0,0,0,0,0,0,0
"7380","LOC105369699",0,0,0,0,0,0,0,0,0,0,0,0
"7381","LOC105369701",1,0,0,0,0,0,0,0,0,0,0,1
"7382","LOC105369704",0,0,0,2,0,0,0,0,0,0,0,0
"7383","LOC105369705",1,0,0,0,2,0,0,0,0,0,0,0
"7384",NA,0,0,0,0,0,0,0,0,0,0,0,1
"7385","LOC105369709",0,0,0,0,0,0,0,1,0,0,0,0
"7386","LOC105369710",1,0,0,0,0,1,0,2,0,1,0,2
"7387","LOC105369711",0,0,0,0,0,0,0,0,0,0,0,0
"7388","LOC105369714",0,0,0,1,0,0,0,0,0,0,0,0
"7389","LOC105369715",0,0,0,0,0,0,0,0,0,0,0,0
"7390","LOC105369716",0,0,0,0,0,0,0,0,0,0,0,0
"7391","LINC02386",0,0,0,0,0,0,0,0,0,0,0,0
"7392","LOC105369718",0,0,0,0,0,0,0,0,0,0,0,0
"7393","LOC105369719",0,0,2,9,0,1,0,0,0,0,1,1
"7394",NA,1,0,1,2,0,0,1,1,0,0,0,1
"7395","LOC105369722",0,0,0,2,4,8,1,2,1,0,1,2
"7396","LINC02422",0,0,0,0,0,0,0,0,0,0,0,0
"7397","LOC105369724",4,1,2,8,6,8,0,2,0,2,1,0
"7398","LOC105369725",8,1,1,7,6,10,1,1,5,0,7,2
"7399","LOC105369726",1,0,2,2,4,4,2,1,0,2,0,1
"7400","LOC105369728",2,0,2,1,9,1,1,2,3,0,3,4
"7401","LINC02406",0,0,0,0,0,0,0,0,0,0,0,0
"7402","LINC02471",0,0,0,0,0,0,0,0,0,0,0,0
"7403","LOC105369735",0,0,0,0,0,0,0,0,0,0,0,0
"7404","LOC105369736",0,0,0,0,0,0,0,0,0,0,0,0
"7405","LINC02451",0,0,0,0,0,0,0,0,0,0,0,0
"7406","LINC02450",0,0,0,0,0,0,0,0,0,0,0,0
"7407","LINC02461",0,0,0,0,0,0,0,0,0,0,0,0
"7408","LOC105369742",0,0,0,0,0,0,0,0,0,0,0,0
"7409","LOC105369743",0,0,1,1,2,5,1,0,5,0,3,1
"7410","LOC105369744",0,0,0,0,0,0,0,0,0,0,0,0
"7411","LOC105369745",4,0,11,16,17,14,3,11,0,7,14,26
"7412","LOC105369746",0,0,2,1,1,0,0,0,0,0,0,2
"7413","LOC105369747",21,22,33,39,35,25,18,8,11,19,17,21
"7414","RPAP3-DT",11,17,20,11,19,9,11,10,11,12,11,11
"7415","LOC105369750",0,0,1,2,1,8,0,1,0,0,0,0
"7416","LOC105369752",0,0,2,10,6,6,1,0,0,1,0,1
"7417","LOC105369753",0,0,0,0,0,0,0,1,0,0,0,0
"7418","LOC105369755",53,46,110,42,46,31,47,80,19,59,73,79
"7419","LOC105369756",0,0,0,0,0,0,0,0,0,0,0,0
"7420","LOC105369757",0,0,0,0,0,0,0,0,0,0,0,0
"7421","DDN-AS1",77,55,111,106,100,101,101,125,61,77,141,138
"7422","LOC105369759",0,0,2,1,1,0,0,2,0,0,1,0
"7423","LOC105369760",2,2,2,0,1,5,3,11,1,4,4,1
"7424","LOC105369761",0,0,2,2,4,2,0,3,1,0,3,2
"7425","LOC105369763",0,0,0,1,1,0,2,3,0,3,0,4
"7426","LOC105369764",0,0,3,1,1,1,2,2,2,2,2,2
"7427","LOC105369767",0,0,0,0,0,0,0,0,0,0,0,0
"7428",NA,0,0,0,0,1,0,0,1,0,2,1,0
"7429",NA,4,1,6,0,3,1,6,6,7,6,13,15
"7430",NA,0,3,0,0,0,0,0,0,0,0,0,0
"7431","LOC105369774",0,0,0,0,0,1,0,0,2,0,0,0
"7432","LOC105369775",0,0,0,0,0,0,0,0,0,0,0,0
"7433","SMUG1-AS1",0,2,0,0,3,3,0,3,0,0,1,1
"7434","LOC105369777",0,0,0,0,0,0,0,2,0,1,0,1
"7435","CD63-AS1",118,105,127,182,173,187,95,104,80,74,109,133
"7436",NA,26,28,29,17,19,20,32,41,46,14,26,25
"7437","LOC105369781",3,1,5,6,3,6,0,5,1,0,13,10
"7438","LOC105369782",384,236,367,444,461,432,413,451,462,390,414,397
"7439","LOC105369783",0,0,2,3,0,3,6,1,0,3,1,0
"7440","LOC105369784",0,0,0,0,0,0,0,0,0,0,0,0
"7441","LINC02403",0,0,0,0,1,0,0,0,0,0,0,0
"7442","LOC105369786",0,0,0,0,0,0,0,0,0,0,0,0
"7443","LOC105369787",0,0,0,0,0,0,0,0,0,0,0,0
"7444","LOC105369788",0,0,0,0,0,0,0,0,0,0,0,0
"7445","LOC105369789",0,0,0,0,0,0,0,0,0,0,0,0
"7446","LRIG3-DT",0,0,0,0,1,0,1,3,0,0,0,0
"7447","LINC02448",0,0,0,0,0,0,0,0,0,0,0,0
"7448","LOC105369793",0,0,0,0,0,0,0,0,0,0,0,0
"7449","LOC105369795",0,0,1,0,0,0,0,0,0,0,0,0
"7450","LOC105369797",0,0,0,0,0,0,0,0,0,0,0,0
"7451","LOC105369798",0,0,2,0,0,0,0,3,0,4,0,0
"7452","LOC105369801",5,6,7,10,6,1,0,3,0,0,0,0
"7453","LOC105369803",0,0,0,0,0,1,0,0,0,0,0,0
"7454","RASSF3-DT",1,1,0,3,3,4,0,1,0,1,0,3
"7455","LOC105369806",0,0,0,0,0,0,0,0,0,0,0,0
"7456","LINC02454",7,0,0,0,0,3,2,0,1,0,1,1
"7457","LOC105369808",0,0,0,0,0,0,0,0,0,0,0,0
"7458","LOC105369809",0,0,0,0,0,0,0,0,0,0,0,0
"7459","LINC02425",0,0,0,0,0,0,0,0,0,0,0,0
"7460","LOC105369811",1,1,1,9,4,8,1,3,0,5,8,5
"7461","LOC105369812",0,0,3,3,0,1,1,0,0,0,4,0
"7462","LOC105369813",0,0,0,0,0,2,0,0,0,0,0,0
"7463","LINC02442",0,0,0,1,0,0,0,0,0,0,0,0
"7464","LOC105369816",20,0,23,32,25,31,9,12,9,14,41,15
"7465","LOC105369818",0,0,0,0,2,2,0,2,0,0,1,2
"7466","LOC105369819",1,0,4,0,4,1,1,0,0,0,0,4
"7467",NA,1,1,2,9,13,7,5,0,1,0,4,3
"7468","LINC02373",3,3,2,9,6,8,3,3,3,7,5,4
"7469","LOC105369823",0,0,0,0,0,0,0,0,0,0,0,0
"7470","LINC02821",0,0,0,2,0,0,2,0,0,0,0,0
"7471",NA,0,0,0,0,0,0,0,0,0,0,0,0
"7472","LOC105369828",0,0,1,3,0,0,0,0,0,0,0,0
"7473","LOC105369831",0,0,0,0,0,0,0,0,0,0,0,0
"7474","LOC105369832",0,0,0,0,0,0,0,0,0,0,0,0
"7475","LOC105369833",0,0,0,0,0,0,0,0,0,0,0,0
"7476","LOC105369838",0,0,0,4,1,0,0,0,0,0,0,0
"7477","LOC105369839",0,0,0,0,0,0,0,0,0,0,0,0
"7478","LINC02445",0,0,0,0,0,2,0,0,0,0,0,0
"7479","LINC02394",1,0,0,0,0,0,0,0,0,0,0,0
"7480","LOC105369842",2,0,1,0,0,0,0,0,0,0,1,0
"7481","LOC105369843",0,0,0,0,0,0,0,0,0,0,0,0
"7482","LOC105369844",0,0,0,3,0,1,0,1,0,0,2,0
"7483","LOC105369846",0,0,0,0,0,0,0,0,0,0,0,0
"7484","LOC105369847",0,0,1,0,0,0,0,0,0,1,0,0
"7485","LNCOG",0,0,0,0,0,0,0,0,0,0,0,0
